tourney_id;tourney_name;surface;draw_size;tourney_level;tourney_date;match_num;winner_id;winner_seed;winner_entry;winner_name;winner_hand;winner_ht;winner_ioc;winner_age;winner_rank;winner_rank_points;loser_id;loser_seed;loser_entry;loser_name;loser_hand;loser_ht;loser_ioc;loser_age;loser_rank;loser_rank_points;score;best_of;round
2001-W-T3-GBR-01A-2001;Birmingham;Grass;56;T3;20010611;31;200122;;;Tina Pisnik;R;;SLO;20.3066392882;82;402;200031;11;;Meilen Tu;R;;USA;23.3976728268;40;728;6-1 1-6 7-6(4);3;R32
2001-W-T3-GBR-01A-2001;Birmingham;Grass;56;T3;20010611;32;200048;7;;Elena Likhovtseva;R;;RUS;25.7577002053;33;908;201429;;Q;Rika Fujiwara;R;;JPN;19.7262149213;174;163;6-3 6-2;3;R32
2001-W-T3-GBR-01A-2001;Birmingham;Grass;56;T3;20010611;33;200043;;;Virginie Razzano;R;173;FRA;18.083504449;105;323;200085;8;;Ai Sugiyama;R;163;JPN;25.9356605065;51;622;6-2 6-4;3;R32
2001-W-T3-GBR-01A-2001;Birmingham;Grass;56;T3;20010611;34;200072;9;;Cara Black;R;167;ZIM;22.3134839151;34;869;200774;;Q;Vanessa Webb;L;;CAN;25.3798767967;152;202;6-4 6-4;3;R32
2001-W-T3-GBR-01A-2001;Birmingham;Grass;56;T3;20010611;35;201290;;;Daniela Hantuchova;R;181;SVK;18.135523614;68;461;201305;;Q;Eleni Daniilidou;R;182;GRE;18.726899384;157;199;6-2 6-3;3;R32
2001-W-T3-GBR-01A-2001;Birmingham;Grass;56;T3;20010611;36;200036;;;Nicole Pratt;R;;AUS;28.2683093771;63;486;200027;3;;Magui Serna;L;;ESP;22.2806297057;26;1118;6-4 6-2;3;R32
2001-W-T3-GBR-01A-2001;Birmingham;Grass;56;T3;20010611;37;200009;5;;Tamarine Tanasugarn;R;165;THA;24.0492813142;29;1042;201082;;WC;Lorna Woodroffe;U;;GBR;24.8131416838;245;90;6-4 3-0 RET;3;R32
2001-W-T3-GBR-01A-2001;Birmingham;Grass;56;T3;20010611;38;200062;12;;Kristina Brandi;R;168;PUR;24.2026009582;44;676;201212;;;Francesca Schiavone;R;166;ITA;20.9664613279;35;846;6-3 2-6 6-2;3;R32
2001-W-T3-GBR-01A-2001;Birmingham;Grass;56;T3;20010611;39;200089;;;Miriam Oremans;R;;NED;28.7529089665;89;380;200103;;;Evie Dominikovic;R;;AUS;21.0349075975;76;430;6-1 6-4;3;R32
2001-W-T3-GBR-01A-2001;Birmingham;Grass;56;T3;20010611;40;200008;;;Alicia Molik;R;182;AUS;20.3696098563;92;367;200120;2;;Jelena Dokic;R;175;AUS;18.1656399726;16;1423;4-6 6-3 6-3;3;R32
2001-W-T3-GBR-01A-2001;Birmingham;Grass;56;T3;20010611;41;200097;1;;Nathalie Tauziat;R;;FRA;33.6509240246;12;1782;200083;;Q;Alexandra Stevenson;R;;USA;20.4873374401;124;264;6-3 6-3;3;R16
2001-W-T3-GBR-01A-2001;Birmingham;Grass;56;T3;20010611;42;200124;6;;Anne Kremer;R;;LUX;25.6509240246;31;1021;201089;;WC;Lucie Ahl;R;;GBR;26.8856947296;175;162;6-3 6-0;3;R16
2001-W-T3-GBR-01A-2001;Birmingham;Grass;56;T3;20010611;43;200020;4;;Lisa Raymond;R;165;USA;27.8357289528;25;1120;200772;;;Anastasia Myskina;R;174;RUS;19.9260780287;71;457;1-6 6-2 7-6(5);3;R16
2001-W-T3-GBR-01A-2001;Birmingham;Grass;56;T3;20010611;44;200048;7;;Elena Likhovtseva;R;;RUS;25.7577002053;33;908;200122;;;Tina Pisnik;R;;SLO;20.3066392882;82;402;4-6 6-4 6-3;3;R16
2001-W-T3-GBR-01A-2001;Birmingham;Grass;56;T3;20010611;45;200043;;;Virginie Razzano;R;173;FRA;18.083504449;105;323;200072;9;;Cara Black;R;167;ZIM;22.3134839151;34;869;6-3 6-7(4) 7-6(3);3;R16
2001-W-T3-GBR-01A-2001;Birmingham;Grass;56;T3;20010611;46;201290;;;Daniela Hantuchova;R;181;SVK;18.135523614;68;461;200036;;;Nicole Pratt;R;;AUS;28.2683093771;63;486;6-4 6-4;3;R16
2001-W-T3-GBR-01A-2001;Birmingham;Grass;56;T3;20010611;47;200062;12;;Kristina Brandi;R;168;PUR;24.2026009582;44;676;200009;5;;Tamarine Tanasugarn;R;165;THA;24.0492813142;29;1042;6-2 7-5;3;R16
2001-W-T3-GBR-01A-2001;Birmingham;Grass;56;T3;20010611;48;200089;;;Miriam Oremans;R;;NED;28.7529089665;89;380;200008;;;Alicia Molik;R;182;AUS;20.3696098563;92;367;6-7(8) 6-2 7-6(4);3;R16
2001-W-T3-GBR-01A-2001;Birmingham;Grass;56;T3;20010611;49;200097;1;;Nathalie Tauziat;R;;FRA;33.6509240246;12;1782;200124;6;;Anne Kremer;R;;LUX;25.6509240246;31;1021;6-4 6-0;3;QF
2001-W-T3-GBR-01A-2001;Birmingham;Grass;56;T3;20010611;50;200020;4;;Lisa Raymond;R;165;USA;27.8357289528;25;1120;200048;7;;Elena Likhovtseva;R;;RUS;25.7577002053;33;908;7-6(5) 6-4;3;QF
2001-W-T3-GBR-01A-2001;Birmingham;Grass;56;T3;20010611;51;201290;;;Daniela Hantuchova;R;181;SVK;18.135523614;68;461;200043;;;Virginie Razzano;R;173;FRA;18.083504449;105;323;6-4 6-0;3;QF
2001-W-T3-GBR-01A-2001;Birmingham;Grass;56;T3;20010611;52;200089;;;Miriam Oremans;R;;NED;28.7529089665;89;380;200062;12;;Kristina Brandi;R;168;PUR;24.2026009582;44;676;6-4 6-3;3;QF
2001-W-T3-GBR-01A-2001;Birmingham;Grass;56;T3;20010611;53;200097;1;;Nathalie Tauziat;R;;FRA;33.6509240246;12;1782;200020;4;;Lisa Raymond;R;165;USA;27.8357289528;25;1120;6-0 7-6(5);3;SF
2001-W-T3-GBR-01A-2001;Birmingham;Grass;56;T3;20010611;54;200089;;;Miriam Oremans;R;;NED;28.7529089665;89;380;201290;;;Daniela Hantuchova;R;181;SVK;18.135523614;68;461;2-6 6-4 7-5;3;SF
2001-W-T3-GBR-01A-2001;Birmingham;Grass;56;T3;20010611;55;200097;1;;Nathalie Tauziat;R;;FRA;33.6509240246;12;1782;200089;;;Miriam Oremans;R;;NED;28.7529089665;89;380;6-3 7-5;3;F
2001-W-T4-UZB-01A-2001;Tashkent;Hard;32;T4;20010611;1;200090;;;Anca Barna;L;;GER;24.076659822;115;281;200063;1;;Tatiana Panova;R;;RUS;24.8268309377;36;803;0-6 6-1 6-3;3;R32
2001-W-T4-UZB-01A-2001;Tashkent;Hard;32;T4;20010611;2;201306;;Q;Marie Gaiane Mikaelian;R;;SUI;17.273100616;253;81;200776;;;Angelika Bachmann;R;;GER;22.0725530459;154;201;6-3 6-0;3;R32
2001-W-T4-UZB-01A-2001;Tashkent;Hard;32;T4;20010611;3;201295;;;Wynne Prakusya;R;;INA;20.1259411362;117;277;201478;;WC;Varvara Lepchenko;L;180;USA;15.0581793292;;;6-2 6-4;3;R32
2001-W-T4-UZB-01A-2001;Tashkent;Hard;32;T4;20010611;4;201284;5;;Tatiana Poutchek;R;;BLR;22.4202600958;78;415;200078;;SR;Barbara Schwartz;L;;AUT;22.3709787817;;;6-1 6-3;3;R32
2001-W-T4-UZB-01A-2001;Tashkent;Hard;32;T4;20010611;5;200697;4;;Janette Husarova;R;;SVK;27.0198494182;72;452;200114;;;Patricia Wartusch;R;;AUT;22.8501026694;132;250;7-5 6-2;3;R32
2001-W-T4-UZB-01A-2001;Tashkent;Hard;32;T4;20010611;6;201203;;;Alena Nesticka;R;;CZE;25.5906913073;135;242;201211;;;Kyra Nagy;R;;HUN;23.4496919918;163;186;6-2 6-4;3;R32
2001-W-T4-UZB-01A-2001;Tashkent;Hard;32;T4;20010611;7;200045;;;Tara Snyder;R;;USA;24.0438056126;151;206;201377;;Q;Yuliya Beygelzimer;R;174;UKR;17.6427104723;461;26;5-7 6-2 6-0;3;R32
2001-W-T4-UZB-01A-2001;Tashkent;Hard;32;T4;20010611;8;201296;6;;Bianka Lamade;R;;GER;18.7816563997;94;365;201309;;;Tatiana Perebiynis;R;;UKR;18.4887063655;153;201;3-6 6-3 6-4;3;R32
2001-W-T4-UZB-01A-2001;Tashkent;Hard;32;T4;20010611;9;200066;7;;Cristina Torrens Valero;R;;ESP;26.7460643395;77;425;200740;;;Elena Tatarkova;L;;UKR;24.8021902806;195;131;7-6(1) 6-2;3;R32
2001-W-T4-UZB-01A-2001;Tashkent;Hard;32;T4;20010611;10;201317;;;Aniko Kapros;R;;HUN;17.582477755;127;259;200075;;;Jing Qian Yi;R;;CHN;27.2826830938;128;258;1-6 6-2 7-6(6);3;R32
2001-W-T4-UZB-01A-2001;Tashkent;Hard;32;T4;20010611;11;201084;;;Nadejda Ostrovskaya;R;;BLR;20.6160164271;137;234;201462;;Q;Alberta Brianti;R;;ITA;21.18275154;305;61;6-4 6-4;3;R32
2001-W-T4-UZB-01A-2001;Tashkent;Hard;32;T4;20010611;12;201204;3;;Iroda Tulyaganova;R;;UZB;19.4250513347;57;549;201370;;Q;Anastasia Rodionova;R;167;AUS;19.0828199863;209;117;6-2 6-2;3;R32
2001-W-T4-UZB-01A-2001;Tashkent;Hard;32;T4;20010611;13;200091;8;;Janet Lee;R;;TPE;24.6351813826;123;264;200765;;;Katalin Marosi;R;;HUN;21.5797399042;158;197;6-3 6-1;3;R32
2001-W-T4-UZB-01A-2001;Tashkent;Hard;32;T4;20010611;14;200015;;;Petra Mandula;R;;HUN;23.3976728268;67;464;200019;;;Alexandra Fusai;R;;FRA;27.5509924709;162;192;4-6 7-5 6-2;3;R32
2001-W-T4-UZB-01A-2001;Tashkent;Hard;32;T4;20010611;15;200087;;;Seda Noorlander;R;;NED;27.0554414784;164;186;201454;;WC;Akgul Amanmuradova;R;;UZB;16.9664613279;;;6-4 6-2;3;R32
2001-W-T4-UZB-01A-2001;Tashkent;Hard;32;T4;20010611;16;200060;2;;Tathiana Garbin;R;172;ITA;23.947980835;60;509;201313;;;Yoon Jeong Cho;R;;KOR;22.1930184805;150;207;7-5 6-1;3;R32
2001-W-T4-UZB-01A-2001;Tashkent;Hard;32;T4;20010611;17;201306;;Q;Marie Gaiane Mikaelian;R;;SUI;17.273100616;253;81;200090;;;Anca Barna;L;;GER;24.076659822;115;281;6-4 6-2;3;R16
2001-W-T4-UZB-01A-2001;Tashkent;Hard;32;T4;20010611;18;201295;;;Wynne Prakusya;R;;INA;20.1259411362;117;277;201284;5;;Tatiana Poutchek;R;;BLR;22.4202600958;78;415;4-6 6-3 6-2;3;R16
2001-W-T4-UZB-01A-2001;Tashkent;Hard;32;T4;20010611;19;201203;;;Alena Nesticka;R;;CZE;25.5906913073;135;242;200697;4;;Janette Husarova;R;;SVK;27.0198494182;72;452;6-0 6-0;3;R16
2001-W-T4-UZB-01A-2001;Tashkent;Hard;32;T4;20010611;20;201296;6;;Bianka Lamade;R;;GER;18.7816563997;94;365;200045;;;Tara Snyder;R;;USA;24.0438056126;151;206;7-6(3) 6-2;3;R16
2001-W-T4-UZB-01A-2001;Tashkent;Hard;32;T4;20010611;21;200066;7;;Cristina Torrens Valero;R;;ESP;26.7460643395;77;425;201317;;;Aniko Kapros;R;;HUN;17.582477755;127;259;6-3 6-4;3;R16
2001-W-T4-UZB-01A-2001;Tashkent;Hard;32;T4;20010611;22;201204;3;;Iroda Tulyaganova;R;;UZB;19.4250513347;57;549;201084;;;Nadejda Ostrovskaya;R;;BLR;20.6160164271;137;234;6-3 7-5;3;R16
2001-W-T4-UZB-01A-2001;Tashkent;Hard;32;T4;20010611;23;200091;8;;Janet Lee;R;;TPE;24.6351813826;123;264;200015;;;Petra Mandula;R;;HUN;23.3976728268;67;464;6-7(5) 6-1 6-1;3;R16
2001-W-T4-UZB-01A-2001;Tashkent;Hard;32;T4;20010611;24;200087;;;Seda Noorlander;R;;NED;27.0554414784;164;186;200060;2;;Tathiana Garbin;R;172;ITA;23.947980835;60;509;7-6(5) 2-6 6-1;3;R16
2001-W-T4-UZB-01A-2001;Tashkent;Hard;32;T4;20010611;25;201306;;Q;Marie Gaiane Mikaelian;R;;SUI;17.273100616;253;81;201295;;;Wynne Prakusya;R;;INA;20.1259411362;117;277;6-3 5-7 7-5;3;QF
2001-W-T4-UZB-01A-2001;Tashkent;Hard;32;T4;20010611;26;201296;6;;Bianka Lamade;R;;GER;18.7816563997;94;365;201203;;;Alena Nesticka;R;;CZE;25.5906913073;135;242;3-2 RET;3;QF
2001-W-T4-UZB-01A-2001;Tashkent;Hard;32;T4;20010611;27;200066;7;;Cristina Torrens Valero;R;;ESP;26.7460643395;77;425;201204;3;;Iroda Tulyaganova;R;;UZB;19.4250513347;57;549;7-5 6-1;3;QF
2001-W-T4-UZB-01A-2001;Tashkent;Hard;32;T4;20010611;28;200087;;;Seda Noorlander;R;;NED;27.0554414784;164;186;200091;8;;Janet Lee;R;;TPE;24.6351813826;123;264;W/O;3;QF
2001-W-T4-UZB-01A-2001;Tashkent;Hard;32;T4;20010611;29;201296;6;;Bianka Lamade;R;;GER;18.7816563997;94;365;201306;;Q;Marie Gaiane Mikaelian;R;;SUI;17.273100616;253;81;4-6 7-5 6-3;3;SF
2001-W-T4-UZB-01A-2001;Tashkent;Hard;32;T4;20010611;30;200087;;;Seda Noorlander;R;;NED;27.0554414784;164;186;200066;7;;Cristina Torrens Valero;R;;ESP;26.7460643395;77;425;6-3 7-6(4);3;SF
2001-W-T4-UZB-01A-2001;Tashkent;Hard;32;T4;20010611;31;201296;6;;Bianka Lamade;R;;GER;18.7816563997;94;365;200087;;;Seda Noorlander;R;;NED;27.0554414784;164;186;6-3 2-6 6-2;3;F
2001-W-SL-GBR-01A-2001;Wimbledon;Grass;128;G;20010625;1;200118;;;Virginia Ruano Pascual;R;169;ESP;27.7590691307;83;404;200001;1;;Martina Hingis;R;170;SUI;20.733744011;1;5681;6-4 6-2;3;R128
2001-W-SL-GBR-01A-2001;Wimbledon;Grass;128;G;20010625;2;200111;;;Lina Krasnoroutskaya;R;;RUS;17.1553730322;37;742;200070;;;Anne Gaelle Sidot;L;;FRA;21.9219712526;53;608;3-6 6-4 6-2;3;R128
2001-W-SL-GBR-01A-2001;Wimbledon;Grass;128;G;20010625;3;201209;;;Selima Sfar;R;;TUN;23.9644079398;81;412;200084;;;Asa Svensson;R;;SWE;26.0260095825;115;296;6-7(1) 6-3 6-4;3;R128
2001-W-SL-GBR-01A-2001;Wimbledon;Grass;128;G;20010625;4;200078;;Q;Barbara Schwartz;L;;AUT;22.4093086927;;;200039;25;;Chanda Rubin;R;168;USA;25.3497604381;28;1076;6-7(1) 6-4 7-5;3;R128
2001-W-SL-GBR-01A-2001;Wimbledon;Grass;128;G;20010625;5;200049;19;;Conchita Martinez;R;170;ESP;29.1909650924;20;1389;201083;;;Daja Bedanova;R;;CZE;18.2970568104;39;738;6-2 3-6 6-3;3;R128
2001-W-SL-GBR-01A-2001;Wimbledon;Grass;128;G;20010625;6;200708;;;Sandra Cacic;R;;USA;26.7898699521;92;372;201284;;;Tatiana Poutchek;R;;BLR;22.4585900068;86;401;6-3 5-7 6-1;3;R128
2001-W-SL-GBR-01A-2001;Wimbledon;Grass;128;G;20010625;7;200068;;;Lilia Osterloh;R;;USA;23.2169746749;51;617;200031;;;Meilen Tu;R;;USA;23.4360027379;36;752;6-4 7-5;3;R128
2001-W-SL-GBR-01A-2001;Wimbledon;Grass;128;G;20010625;8;200017;13;;Arantxa Sanchez Vicario;R;;ESP;29.5195071869;15;1538;201300;;;Maria Emilia Salerni;R;;ARG;18.1163586585;103;321;6-3 6-3;3;R128
2001-W-SL-GBR-01A-2001;Wimbledon;Grass;128;G;20010625;9;200108;10;;Elena Dementieva;R;180;RUS;19.6933607118;12;1819;201206;;;Allison Bradshaw;R;;USA;20.6105407255;102;323;7-5 6-7(10) 6-3;3;R128
2001-W-SL-GBR-01A-2001;Wimbledon;Grass;128;G;20010625;10;201296;;;Bianka Lamade;R;;GER;18.8199863107;63;509;200044;;;Denisa Chladkova;R;;CZE;22.3764544832;46;659;6-1 6-7(1) 6-3;3;R128
2001-W-SL-GBR-01A-2001;Wimbledon;Grass;128;G;20010625;11;200123;;;Marlene Weingartner;R;;GER;21.401779603;41;717;200073;;WC;Julie Pullin;L;;GBR;25.6372347707;184;150;3-6 7-6(5) 6-4;3;R128
2001-W-SL-GBR-01A-2001;Wimbledon;Grass;128;G;20010625;12;200081;18;;Anke Huber;R;;GER;26.5571526352;21;1372;200103;;;Evie Dominikovic;R;;AUS;21.0732375086;66;477;6-3 6-2;3;R128
2001-W-SL-GBR-01A-2001;Wimbledon;Grass;128;G;20010625;13;200020;28;;Lisa Raymond;R;165;USA;27.8740588638;27;1096;201080;;WC;Louise Latimer;R;;GBR;23.4305270363;159;196;6-3 6-0;3;R128
2001-W-SL-GBR-01A-2001;Wimbledon;Grass;128;G;20010625;14;201088;;Q;Karen Cross;L;;GBR;27.3456536619;;;200714;;;Yvette Basting;R;;NED;24.0465434634;104;321;6-4 6-4;3;R128
2001-W-SL-GBR-01A-2001;Wimbledon;Grass;128;G;20010625;15;200082;;Q;Kristie Boogert;R;;NED;27.523613963;125;277;200099;;;Sonya Jeyaseelan;R;;CAN;25.1690622861;109;308;6-3 6-2;3;R128
2001-W-SL-GBR-01A-2001;Wimbledon;Grass;128;G;20010625;16;200003;8;;Justine Henin;R;167;BEL;19.0663928816;9;2113;200127;;;Sarah Pitkowski Malcor;R;;FRA;25.6153319644;106;318;6-1 6-0;3;R128
2001-W-SL-GBR-01A-2001;Wimbledon;Grass;128;G;20010625;17;200077;4;;Jennifer Capriati;R;170;USA;25.2402464066;4;4149;200024;;;Maria Vento Kabchi;R;;VEN;27.0882956879;117;295;6-3 6-2;3;R128
2001-W-SL-GBR-01A-2001;Wimbledon;Grass;128;G;20010625;18;201212;;;Francesca Schiavone;R;166;ITA;21.0047912389;35;766;200126;;;Marissa Gould;R;;USA;21.0047912389;95;347;2-6 6-1 6-2;3;R128
2001-W-SL-GBR-01A-2001;Wimbledon;Grass;128;G;20010625;19;200122;;;Tina Pisnik;R;;SLO;20.3449691992;80;413;200061;;;Gala Leon Garcia;L;;ESP;27.5044490075;49;627;1-6 6-1 6-4;3;R128
2001-W-SL-GBR-01A-2001;Wimbledon;Grass;128;G;20010625;20;200063;32;;Tatiana Panova;R;;RUS;24.8651608487;34;802;200059;;;Ruxandra Dragomir Ilie;R;;ROU;28.6680355921;99;328;6-3 6-3;3;R128
